State_clean,District_clean,Crop,Crop_Year,Season_clean,Area,Production,yield_quintal_ha
TAMIL NADU,TIRUPPUR,Cotton(lint),2012,Kharif     ,371.0,684.0,1.84
TAMIL NADU,TIRUPPUR,Cotton(lint),2013,Kharif     ,137.0,393.0,2.87
TAMIL NADU,TIRUPPUR,Cotton(lint),2013,Rabi       ,194.0,466.0,2.4
TAMIL NADU,TIRUPPUR,Cotton(lint),2014,Kharif     ,381.0,1195.0,3.14
TAMIL NADU,TIRUPPUR,Cotton(lint),2014,Rabi       ,479.0,1634.0,3.41
TAMIL NADU,TIRUPPUR,Cotton(lint),2015,Kharif     ,277.0,517.0,1.87
TAMIL NADU,TIRUPPUR,Cotton(lint),2015,Rabi       ,692.0,2052.0,2.97
TAMIL NADU,TIRUPPUR,Cotton(lint),2016,Kharif     ,272.0,352.0,1.29
TAMIL NADU,TIRUPPUR,Cotton(lint),2016,Rabi       ,621.0,914.0,1.47
TAMIL NADU,TIRUPPUR,Cotton(lint),2018,Kharif     ,113.0,244.0,2.16
TAMIL NADU,TIRUPPUR,Cotton(lint),2018,Rabi       ,1039.0,2696.0,2.59
TAMIL NADU,TIRUPPUR,Cotton(lint),2019,Kharif     ,222.0,541.0,2.44
TAMIL NADU,TIRUPPUR,Cotton(lint),2019,Rabi       ,984.0,3769.0,3.83
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),1998,Kharif     ,4288.0,8547.0,1.99
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),1999,Kharif     ,3000.0,6884.0,2.29
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2000,Kharif     ,2777.0,6034.0,2.17
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2001,Kharif     ,2782.0,2830.0,1.02
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2002,Kharif     ,555.0,936.0,1.69
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2003,Kharif     ,2610.0,5872.0,2.25
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2004,Kharif     ,2576.0,5271.0,2.05
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2005,Kharif     ,1712.0,4462.0,2.61
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2006,Whole Year ,1689.0,4784.0,2.83
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2007,Whole Year ,869.0,2451.0,2.82
